source_table,object_id,host_id,disposition,period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg
KOI,K00760.01,11138155,CONFIRMED,4.959319244,2.22739,9802.0,12.21,5712.0,1.082,4.359
KOI,K00761.01,11152159,FALSE POSITIVE,2.701287801,3.3827,860.4,6.54,5550.0,0.91,4.468
KOI,K00762.01,11153539,CONFIRMED,4.49876511,3.7362,460.0,2.1,6075.0,0.969,4.486
KOI,K00763.01,11242721,FALSE POSITIVE,19.651209505,5.2514,11766.0,12.42,6074.0,1.063,4.391
KOI,K00115.01,9579641,CONFIRMED,5.412203927,2.9472,601.6,2.94,5779.0,1.087,4.339
KOI,K00764.01,11304958,CONFIRMED,41.43958662,10.5989,2793.1,5.5,5468.0,1.046,4.367
KOI,K00765.01,11391957,CONFIRMED,8.35389523,2.2514,1041.6,2.52,5592.0,0.787,4.582
KOI,K00766.01,11403044,CONFIRMED,4.125543472,3.1744,1487.3,4.43,6174.0,1.103,4.417
KOI,K00767.01,11414511,CONFIRMED,2.816504904,2.50587,16814.0,12.21,5532.0,0.955,4.452
KOI,K00768.01,11442465,FALSE POSITIVE,33.93373447,14.561,8503.7,7.34,5040.0,0.705,4.628
KOI,K00786.01,12110942,CONFIRMED,3.689920099,2.6557,426.7,1.89,5880.0,0.917,4.518
KOI,K00787.01,12366084,CONFIRMED,4.431238488,3.15,1010.9,3.25,5714.0,1.015,4.428
KOI,K00787.02,12366084,CONFIRMED,11.37936986,2.6255,1023.5,3.95,5714.0,1.015,4.428
KOI,K00788.01,12404086,CONFIRMED,26.39432897,3.573,1510.9,3.07,5129.0,0.763,4.595
KOI,K00116.01,8395660,CONFIRMED,13.57078281,3.3539,511.7,2.64,5854.0,1.012,4.406
KOI,K00115.02,9579641,CONFIRMED,7.12594387,3.0014,192.4,1.79,5779.0,1.087,4.339
KOI,K00774.01,11656840,FALSE POSITIVE,7.442652004,2.3078,24446.0,15.03,6108.0,0.956,4.469
KOI,K00775.01,11754553,CONFIRMED,16.38489988,3.0249,1127.1,2.0,4126.0,0.615,4.661
KOI,K00775.02,11754553,CONFIRMED,7.8774163,2.0805,1306.1,2.16,4126.0,0.615,4.661
KOI,K00775.03,11754553,CONFIRMED,36.4454001,4.007,1122.3,1.99,4126.0,0.615,4.661
KOI,K00776.01,11812062,CONFIRMED,3.728732147,2.683,5226.5,6.02,5497.0,0.809,4.577
KOI,K00777.01,11818800,CANDIDATE,40.4195037,3.362,6256.0,7.51,5446.0,0.781,4.507
KOI,K00778.01,11853255,CONFIRMED,2.243380573,1.1196,821.7,1.99,4149.0,0.564,4.698
KOI,K00779.01,11909839,FALSE POSITIVE,10.405998015,6.5036,14489.0,11.23,5746.0,0.924,4.393
KOI,K00780.01,11918099,CONFIRMED,2.337437946,1.9982,971.2,2.34,5005.0,0.765,4.595
KOI,K00780.02,11918099,CANDIDATE,7.2406612,0.558,556.4,19.45,5005.0,0.765,4.595
KOI,K00115.03,9579641,CANDIDATE,3.43591631,3.133,23.2,0.55,5779.0,1.087,4.339
KOI,K00781.01,11923270,CONFIRMED,11.59822233,2.5237,2804.5,2.65,3688.0,0.473,4.79
KOI,K00782.01,11960862,CONFIRMED,6.575315881,4.3084,2793.3,5.31,5992.0,0.989,4.415
KOI,K00783.01,12020329,CONFIRMED,7.275040844,7.5377,3001.0,4.86,5485.0,0.867,4.556
KOI,K00784.01,12066335,CONFIRMED,19.27153892,2.7594,1219.8,1.93,4077.0,0.56,4.702
KOI,K00784.02,12066335,CONFIRMED,10.06524317,1.369,1053.3,1.91,4077.0,0.56,4.702
KOI,K00785.01,12070811,CONFIRMED,12.3935651,3.8896,916.6,2.66,5557.0,0.75,4.603
KOI,K00116.02,8395660,CONFIRMED,43.84439721,6.802,615.2,2.87,5854.0,1.012,4.406
KOI,K00800.01,3342970,CONFIRMED,2.711504086,3.0099,837.5,3.12,6214.0,1.076,4.442
KOI,K00800.02,3342970,CONFIRMED,7.21203748,4.0491,950.4,3.32,6214.0,1.076,4.442
KOI,K00789.01,12459725,FALSE POSITIVE,14.1798187,2.505,459.9,1.88,5799.0,0.878,4.539
KOI,K00790.01,12470844,CONFIRMED,8.47237911,2.7245,1123.5,2.59,5354.0,0.788,4.587
KOI,K00790.02,12470844,CONFIRMED,60.4189369,5.039,931.3,2.36,5354.0,0.788,4.587
KOI,K00791.01,12644822,CONFIRMED,12.611904345,5.1497,6105.6,7.4,5795.0,0.919,4.508
KOI,K00794.01,2713049,CONFIRMED,2.539183147,2.4282,382.1,2.06,5519.0,1.062,4.35
KOI,K00795.01,3114167,CONFIRMED,6.770300385,2.0844,1304.0,2.77,5653.0,0.679,4.656
KOI,K00797.01,3115833,CANDIDATE,10.181584004,3.5089,5741.1,7.73,5988.0,0.836,4.541
KOI,K00812.02,4139816,CONFIRMED,20.06036336,3.3203,1494.7,1.96,3950.0,0.493,4.754
KOI,K00812.03,4139816,CONFIRMED,46.1842039,4.758,1394.7,1.83,3950.0,0.493,4.754
KOI,K00116.04,8395660,CONFIRMED,23.9800854,5.351,104.0,1.31,5854.0,1.012,4.406
KOI,K00812.04,4139816,CONFIRMED,7.82502168,2.186,520.8,1.2,3950.0,0.493,4.754
KOI,K00813.01,4275191,CONFIRMED,3.895936525,2.3111,8544.8,7.34,5557.0,0.774,4.592
KOI,K00814.01,4476123,CONFIRMED,22.36646466,5.228,986.8,2.32,5395.0,0.734,4.615
KOI,K00801.01,3351888,CONFIRMED,1.625522174,2.38963,7969.0,9.73,5539.0,1.106,4.322
KOI,K00802.01,3453214,CANDIDATE,19.620346923,2.0038,21725.0,13.6,5710.0,0.905,4.492
KOI,K00803.01,3554600,FALSE POSITIVE,7.544039,6.222,322.6,17.47,5657.0,0.824,4.567
KOI,K00804.01,3641726,CONFIRMED,9.02930689,3.1449,1019.8,2.57,5349.0,0.82,4.526
KOI,K00805.01,3734868,FALSE POSITIVE,10.328035714,7.7915,16918.0,13.28,5627.0,1.024,4.359
KOI,K00806.01,3832474,CONFIRMED,143.2063047,8.9302,10566.0,8.9,5485.0,0.867,4.556
KOI,K00116.03,8395660,CONFIRMED,6.164876,3.262,55.8,0.79,5854.0,1.012,4.406
KOI,K00806.02,3832474,CONFIRMED,60.32494216,6.6188,20280.0,12.19,5485.0,0.867,4.556
KOI,K00806.03,3832474,CONFIRMED,29.1598615,4.803,488.0,1.91,5485.0,0.867,4.556
KOI,K00808.01,3838486,FALSE POSITIVE,2.99025443,5.414,589.2,1.7,4667.0,0.731,4.578
KOI,K00809.01,3935914,CONFIRMED,1.594745374,1.9604,15044.0,11.3,5934.0,0.893,4.491
KOI,K00810.01,3940418,CONFIRMED,4.783002698,2.335,1008.7,2.5,5170.0,0.807,4.574
KOI,K00811.01,4049131,CONFIRMED,20.50588921,4.0595,2105.5,3.41,4905.0,0.761,4.544
KOI,K00812.01,4139816,CONFIRMED,3.340218842,1.9104,1632.6,2.03,3950.0,0.493,4.754
KOI,K00829.01,5358241,CONFIRMED,18.64932728,4.4056,893.6,3.12,5775.0,1.053,4.405
KOI,K00117.02,10875245,CONFIRMED,4.90144976,4.1654,140.7,1.7,5847.0,1.402,4.191
KOI,K00829.02,5358241,CONFIRMED,9.75192101,4.793,418.0,2.76,5775.0,1.053,4.405
KOI,K00829.03,5358241,CONFIRMED,38.5576546,5.794,993.0,4.02,5775.0,1.053,4.405
KOI,K00830.01,5358624,CONFIRMED,3.525632539,2.59959,22335.0,11.58,5150.0,0.793,4.572
KOI,K00815.01,4544670,CANDIDATE,34.84398644,2.9315,4523.6,7.61,5509.0,0.871,4.482
KOI,K00816.01,4664847,CONFIRMED,7.748094239,3.5957,2472.1,5.52,5973.0,1.085,4.439
KOI,K00817.01,4725681,CONFIRMED,23.96793669,3.827,1182.3,1.8,3747.0,0.524,4.728
KOI,K00817.02,4725681,CONFIRMED,8.29561738,1.3421,824.3,1.82,3747.0,0.524,4.728
KOI,K00818.01,4913852,CONFIRMED,8.11437482,2.2736,1558.0,2.1,3692.0,0.517,4.753
KOI,K00011.01,11913073,FALSE POSITIVE,3.747838198,5.0642,616.0,13.65,5514.0,0.826,4.569
KOI,K00117.01,10875245,CONFIRMED,14.74914825,6.0995,430.2,2.89,5847.0,1.402,4.191
KOI,K00821.01,5021899,CONFIRMED,21.81295996,4.3791,1175.4,3.38,5601.0,0.999,4.41
KOI,K00822.01,5077629,FALSE POSITIVE,7.91936937,3.3148,15148.0,10.34,5690.0,0.776,4.588
KOI,K00824.01,5164255,CONFIRMED,15.37562369,3.3169,15337.0,11.01,4986.0,0.833,4.496
KOI,K00825.01,5252423,CONFIRMED,8.10363271,3.161,887.9,2.11,4861.0,0.732,4.574
KOI,K00825.02,5252423,CONFIRMED,4.71510843,2.506,417.5,1.46,4861.0,0.732,4.574
KOI,K00826.01,5272878,CONFIRMED,6.365839713,2.9721,780.7,2.44,5776.0,0.849,4.554
KOI,K00827.01,5283542,FALSE POSITIVE,5.97581754,3.065,962.4,3.86,6108.0,0.997,4.471
KOI,K00840.01,5651104,CONFIRMED,3.04033046,1.8411,10859.0,8.99,5035.0,0.791,4.519
KOI,K00841.01,5792202,CONFIRMED,15.33528675,3.897,3081.4,5.0,5251.0,0.817,4.581
KOI,K00117.04,10875245,CONFIRMED,7.95825328,4.377,50.0,1.06,5847.0,1.402,4.191
KOI,K00841.02,5792202,CONFIRMED,31.33046135,5.176,5073.8,6.5,5251.0,0.817,4.581
KOI,K00831.01,5370302,FALSE POSITIVE,3.9043425,3.831,16228.0,12.28,5810.0,0.898,4.526
KOI,K00832.01,5372966,FALSE POSITIVE,9.286358079,3.49949,44791.0,17.61,5670.0,0.821,4.523
KOI,K00834.01,5436502,CONFIRMED,23.65369415,8.2183,3341.8,7.89,5739.0,1.384,4.191
KOI,K00834.02,5436502,CONFIRMED,13.23352214,6.7372,504.6,3.06,5739.0,1.384,4.191
KOI,K00834.03,5436502,CONFIRMED,6.15560285,4.9843,285.0,2.32,5739.0,1.384,4.191
KOI,K00834.04,5436502,CONFIRMED,2.090811305,3.388,115.9,1.62,5739.0,1.384,4.191
KOI,K00117.03,10875245,CONFIRMED,3.180027898,3.5797,120.3,1.53,5847.0,1.402,4.191
KOI,K00834.05,5436502,CONFIRMED,50.4467417,7.159,370.3,2.67,5739.0,1.384,4.191
KOI,K00835.01,5456651,CONFIRMED,11.76307164,2.9076,1037.3,2.35,4959.0,0.756,4.603
KOI,K00835.02,5456651,CONFIRMED,56.2279271,3.57,862.7,2.37,4959.0,0.756,4.603
KOI,K00836.01,5481416,FALSE POSITIVE,2.384052875,3.0918,1268.1,17.06,4794.0,0.701,4.58
KOI,K00837.01,5531576,CONFIRMED,7.953547,2.6312,875.4,2.25,4768.0,0.779,4.536
KOI,K00837.02,5531576,CONFIRMED,4.14451656,2.3421,391.8,1.48,4768.0,0.779,4.536
KOI,K00850.01,6291653,CONFIRMED,10.526294577,2.5211,9768.0,8.24,5386.0,0.793,4.553
KOI,K00851.01,6392727,CONFIRMED,4.583520948,2.7055,3812.1,5.39,5815.0,0.877,4.54
KOI,K00852.01,6422070,CONFIRMED,3.76181843,3.5176,510.6,2.66,5653.0,0.949,4.472
KOI,K00853.01,6428700,CONFIRMED,8.20396958,2.9667,1024.4,3.01,5015.0,0.826,4.499
KOI,K00853.02,6428700,CONFIRMED,14.49645186,4.016,647.5,3.01,5015.0,0.826,4.499
KOI,K00841.03,5792202,CONFIRMED,6.54626149,2.75,655.9,2.19,5251.0,0.817,4.581
KOI,K00842.01,5794379,CONFIRMED,12.71809866,3.0957,1149.4,2.31,4702.0,0.686,4.592
KOI,K00842.02,5794379,CONFIRMED,36.06588163,4.3246,1563.8,2.64,4702.0,0.686,4.592
KOI,K00843.01,5881688,CONFIRMED,4.190425659,2.8589,2877.4,6.21,6073.0,1.135,4.392
KOI,K00844.01,6022556,CONFIRMED,3.709870784,3.0694,2020.3,4.35,5727.0,0.978,4.463
KOI,K00845.01,6032497,CONFIRMED,16.3297527,6.271,1187.5,3.75,5878.0,0.987,4.444
KOI,K00846.01,6061119,CONFIRMED,27.807566216,4.21587,25391.0,13.84,5862.0,0.785,4.584
KOI,K00847.01,6191521,CONFIRMED,80.8723469,11.195,3604.6,7.59,5510.0,1.238,4.222
KOI,K00118.01,3531558,CONFIRMED,24.99324319,5.9409,269.6,2.29,5718.0,1.317,4.181
KOI,K00849.01,6276477,CONFIRMED,10.35533116,3.1775,750.6,2.47,5501.0,0.918,4.462
KOI,K00867.01,6863998,CONFIRMED,16.08518937,3.984,1442.4,3.68,5239.0,0.826,4.523
KOI,K00868.01,6867155,CANDIDATE,235.9986399,8.2284,20715.0,10.59,4245.0,0.657,4.627
KOI,K00869.01,6948054,CONFIRMED,7.49018305,2.7297,1123.6,2.56,5103.0,0.787,4.562
KOI,K00869.02,6948054,CONFIRMED,36.2761238,4.7865,1572.6,3.03,5103.0,0.787,4.562
KOI,K00869.03,6948054,CONFIRMED,17.46087931,2.2641,812.4,2.32,5103.0,0.787,4.562
KOI,K00854.01,6435936,CONFIRMED,56.0560754,4.685,1626.0,1.94,3593.0,0.491,4.757
KOI,K00855.01,6522242,CONFIRMED,41.408316686,5.0264,22839.0,11.38,5522.0,0.747,4.586
KOI,K00856.01,6526710,CANDIDATE,39.74893077,7.3051,15179.0,14.21,6122.0,0.964,4.487
KOI,K00857.01,6587280,CONFIRMED,5.715425977,2.5242,908.1,2.47,5237.0,0.826,4.572
KOI,K00119.01,9471974,CONFIRMED,49.18394185,11.3364,1646.2,8.2,5626.0,2.057,3.907
KOI,K00857.02,6587280,CONFIRMED,20.0261412,1.611,421.2,2.28,5237.0,0.826,4.572
KOI,K00858.01,6599919,CANDIDATE,13.61014819,2.594,5732.9,19.02,5697.0,0.903,4.46
KOI,K00859.01,6675056,FALSE POSITIVE,10.44331991,2.743,1159.8,2.66,4947.0,0.802,4.516
KOI,K00861.01,6685526,CONFIRMED,2.237489571,1.8119,315.8,1.41,5265.0,0.81,4.58
KOI,K00862.01,6756669,FALSE POSITIVE,5.851520671,3.11058,33004.0,14.62,5532.0,0.806,4.53
KOI,K00863.01,6784235,CONFIRMED,3.167893418,2.1814,781.2,2.62,5895.0,0.94,4.503
KOI,K00864.01,6849310,CONFIRMED,4.311780262,2.7251,1154.0,3.11,5527.0,0.927,4.484
KOI,K00864.02,6849310,CONFIRMED,20.0504494,4.556,840.9,2.69,5527.0,0.927,4.484
KOI,K00864.03,6849310,CONFIRMED,9.76734503,1.6585,569.1,2.67,5527.0,0.927,4.484
KOI,K00865.01,6862328,CANDIDATE,119.0207044,8.1405,7430.5,8.98,5453.0,1.062,4.342
KOI,K00119.02,9471974,CONFIRMED,190.3200468,15.284,1141.7,7.78,5626.0,2.057,3.907
KOI,K00866.01,6862603,FALSE POSITIVE,2.861159894,1.8832,1014.3,4.37,6126.0,1.021,4.458
KOI,K00880.01,7366258,CONFIRMED,26.44439337,3.9783,1843.5,3.91,5427.0,0.929,4.463
KOI,K00880.02,7366258,CONFIRMED,51.53997972,6.3994,3644.3,5.51,5427.0,0.929,4.463
KOI,K00880.03,7366258,CONFIRMED,5.902245782,2.9003,702.3,2.43,5427.0,0.929,4.463
KOI,K00880.04,7366258,CONFIRMED,2.382951591,1.8876,391.6,1.86,5427.0,0.929,4.463
KOI,K00881.01,7373451,CONFIRMED,21.02250608,4.1072,1772.5,3.07,5067.0,0.75,4.585
KOI,K00869.04,6948054,CONFIRMED,3.219814777,2.0642,488.2,1.69,5103.0,0.787,4.562
KOI,K00870.01,6949607,CONFIRMED,5.912273234,2.3254,961.4,1.73,4072.0,0.57,4.696
KOI,K00870.02,6949607,CONFIRMED,8.98581901,2.8606,881.3,1.65,4072.0,0.57,4.696
KOI,K00120.01,11869052,FALSE POSITIVE,20.5452375,2.517,218.5,2.41,5670.0,1.264,4.206
KOI,K00872.01,7109675,CONFIRMED,33.60123371,4.4056,7425.9,8.46,5149.0,0.93,4.447
KOI,K00872.02,7109675,CONFIRMED,6.76652928,2.9004,450.7,1.97,5149.0,0.93,4.447
KOI,K00873.01,7118364,CONFIRMED,4.347288783,2.1024,451.6,2.36,5754.0,1.122,4.345
KOI,K00874.01,7134976,CONFIRMED,4.601811819,2.2607,755.9,2.35,4986.0,0.833,4.496
KOI,K00874.02,7134976,CONFIRMED,11.18719905,3.252,353.6,1.55,4986.0,0.833,4.496
KOI,K00875.01,7135852,CONFIRMED,4.220965778,3.0854,2260.0,2.62,3837.0,0.517,4.747
KOI,K00877.01,7287995,CONFIRMED,5.95489993,2.3892,1410.7,2.33,4261.0,0.633,4.641
KOI,K00877.02,7287995,CONFIRMED,12.03987488,2.7363,1250.6,2.18,4261.0,0.633,4.641
KOI,K00877.03,7287995,CONFIRMED,20.83762895,2.3734,439.0,1.42,4261.0,0.633,4.641
KOI,K00878.01,7303253,CONFIRMED,23.58917143,5.073,1200.7,3.16,4919.0,0.721,4.566
KOI,K00123.01,5094751,CONFIRMED,6.481633073,3.784,298.5,2.54,5945.0,1.302,4.213
KOI,K00892.01,7678434,CONFIRMED,10.37168928,3.035,1254.9,3.2,5121.0,0.888,4.457
KOI,K00892.02,7678434,CONFIRMED,3.96996298,1.1757,299.2,1.78,5121.0,0.888,4.457
KOI,K00893.01,7685981,CONFIRMED,4.40841331,5.012,549.4,2.66,6007.0,0.961,4.457
KOI,K00894.01,7708215,FALSE POSITIVE,7.9426176,6.703,1590.7,4.68,5811.0,0.926,4.521
KOI,K00881.02,7373451,CONFIRMED,226.8904775,7.558,3136.4,4.53,5067.0,0.75,4.585
KOI,K00883.01,7380537,CANDIDATE,2.688899233,2.11275,37492.0,12.04,4820.0,0.639,4.667
KOI,K00884.01,7434875,CONFIRMED,9.439459486,2.8979,3036.1,4.16,5097.0,0.779,4.597
KOI,K00122.01,8349582,CONFIRMED,11.523067458,3.8757,507.3,3.13,5644.0,1.411,4.162
KOI,K00884.02,7434875,CONFIRMED,20.47748843,2.8364,1382.4,2.92,5097.0,0.779,4.597
KOI,K00884.03,7434875,CONFIRMED,3.336123113,1.9616,516.3,1.74,5097.0,0.779,4.597
KOI,K00886.01,7455287,CONFIRMED,8.01078456,2.312,1333.6,1.72,3713.0,0.47,4.779
KOI,K00886.02,7455287,CONFIRMED,12.07134205,4.3224,759.2,1.29,3713.0,0.47,4.779
KOI,K00886.03,7455287,CONFIRMED,20.99587872,2.6333,767.3,1.3,3713.0,0.47,4.779
KOI,K00887.01,7458762,CONFIRMED,7.41113177,2.5242,620.5,2.45,5849.0,0.919,4.517
KOI,K00888.01,7552344,FALSE POSITIVE,1.000747038,0.9967,1823.5,4.14,5472.0,0.79,4.499
KOI,K00889.01,757450,CONFIRMED,8.884922995,2.07004,16053.0,10.51,5332.0,0.843,4.5
KOI,K00890.01,7585481,CONFIRMED,8.09888906,4.20241,6911.1,8.95,6214.0,1.076,4.442
KOI,K00891.01,7663691,CONFIRMED,10.00653012,5.344,936.1,3.52,6063.0,1.001,4.47
KOI,K00012.01,5812701,CONFIRMED,17.855221681,7.41287,9065.2,13.16,6823.0,1.367,4.308
KOI,K00901.01,8013419,CANDIDATE,12.732624065,2.2083,6465.7,4.87,3950.0,0.541,4.721
KOI,K00902.01,8018547,CANDIDATE,83.92494032,6.7904,7958.7,4.78,3960.0,0.509,4.746
KOI,K00903.01,8039892,CONFIRMED,5.007316661,4.2362,6932.3,6.96,5865.0,0.827,4.563
KOI,K00904.01,8150320,CONFIRMED,2.211116989,1.6485,724.2,1.85,4500.0,0.646,4.656
KOI,K00904.02,8150320,CONFIRMED,27.9541337,3.95,942.5,1.9,4500.0,0.646,4.656
KOI,K00124.01,11086270,CONFIRMED,12.69104387,3.7727,252.1,2.57,5869.0,1.626,4.024
KOI,K00895.01,7767559,FALSE POSITIVE,4.409409243,3.8636,12861.0,10.95,5600.0,0.975,4.368
KOI,K00896.01,7825899,CONFIRMED,16.23947096,4.0374,2590.7,4.14,5191.0,0.837,4.564
KOI,K00896.02,7825899,CONFIRMED,6.308201629,2.9785,1328.5,2.96,5191.0,0.837,4.564
KOI,K00897.01,7849854,CONFIRMED,2.052349884,2.0778,14281.0,13.12,5855.0,1.08,4.393
KOI,K00898.01,7870390,CONFIRMED,9.7704486,2.4517,1897.8,2.23,3906.0,0.509,4.73
KOI,K00898.02,7870390,CONFIRMED,5.169804269,2.153,1037.4,1.66,3906.0,0.509,4.73
KOI,K00123.02,5094751,CONFIRMED,21.22261195,6.5093,366.0,2.48,5945.0,1.302,4.213
KOI,K00898.03,7870390,CONFIRMED,20.09017037,4.154,1432.1,2.25,3906.0,0.509,4.73
KOI,K00899.01,7907423,CONFIRMED,7.11373257,2.1764,807.6,1.16,3561.0,0.411,4.855
KOI,K00899.02,7907423,CONFIRMED,3.306551643,1.8177,509.2,0.91,3561.0,0.411,4.855
KOI,K00899.03,7907423,CONFIRMED,15.36845737,2.4714,756.1,1.11,3561.0,0.411,4.855
KOI,K00900.01,7938496,CONFIRMED,13.81020318,3.048,1309.7,4.56,5942.0,1.142,4.327
KOI,K00911.01,8490993,CONFIRMED,4.093578461,2.5833,538.6,2.85,6077.0,0.999,4.471
KOI,K00911.02,8490993,CONFIRMED,105.145959,8.593,685.4,3.43,6077.0,0.999,4.471
KOI,K00912.01,8505670,CONFIRMED,10.8484518,2.9993,1675.6,2.34,4201.0,0.591,4.682
KOI,K00912.02,8505670,CONFIRMED,6.66833241,1.915,362.3,1.18,4201.0,0.591,4.682
KOI,K00913.01,8544996,CONFIRMED,4.082274889,3.23015,17859.0,10.55,5655.0,0.794,4.581
KOI,K00914.01,8552202,CANDIDATE,3.886655224,3.1646,581.6,1.87,5662.0,0.738,4.61
KOI,K00904.03,8150320,CONFIRMED,42.1406089,5.083,895.5,1.85,4500.0,0.646,4.656
KOI,K00904.04,8150320,CONFIRMED,4.617490562,2.2618,575.8,1.62,4500.0,0.646,4.656
KOI,K00904.05,8150320,CONFIRMED,10.19849255,2.4283,634.1,1.75,4500.0,0.646,4.656
KOI,K00905.01,8180063,FALSE POSITIVE,5.795063956,3.2496,1692.9,4.33,5865.0,0.827,4.563
KOI,K00906.01,8226994,CONFIRMED,7.15681552,2.5882,867.0,2.47,5029.0,0.838,4.494
KOI,K00906.02,8226994,CONFIRMED,17.64830851,2.0873,763.3,2.43,5029.0,0.838,4.494
KOI,K00906.03,8226994,CONFIRMED,4.14810719,2.535,175.2,1.08,5029.0,0.838,4.494
KOI,K00907.01,8247638,CONFIRMED,16.51410989,4.1575,973.5,2.72,5527.0,0.866,4.488
KOI,K00907.02,8247638,CONFIRMED,30.1329298,5.172,1015.8,3.14,5527.0,0.866,4.488
KOI,K00907.03,8247638,CONFIRMED,4.79090809,2.603,251.3,1.36,5527.0,0.866,4.488
KOI,K00124.02,11086270,CONFIRMED,31.71981013,4.819,363.4,3.09,5869.0,1.626,4.024
KOI,K00907.04,8247638,CONFIRMED,99.6415962,4.448,952.5,2.64,5527.0,0.866,4.488
KOI,K00908.01,8255887,CONFIRMED,4.708326451,3.16114,7912.7,10.6,5560.0,1.21,4.246
KOI,K00910.01,8414716,CONFIRMED,5.392026903,2.9804,1151.4,2.68,5198.0,0.801,4.589
KOI,K00928.01,9140402,CANDIDATE,2.494170338,1.1221,863.7,2.42,5569.0,0.829,4.566
KOI,K00929.01,9141746,CONFIRMED,6.491682808,4.301,7163.3,9.66,6123.0,1.107,4.413
KOI,K00931.01,9166862,CONFIRMED,3.855603916,3.2179,16653.0,13.61,6033.0,1.046,4.46
KOI,K00932.01,9166870,FALSE POSITIVE,3.855599139,3.183,1030.9,3.57,5936.0,0.965,4.501
KOI,K00125.01,11449844,CONFIRMED,38.47876629,5.04169,23530.0,13.26,5510.0,0.879,4.539
KOI,K00916.01,8628973,CONFIRMED,3.314947362,1.8007,1398.2,3.94,5609.0,0.944,4.481
KOI,K00917.01,8655354,FALSE POSITIVE,6.71969089,3.0231,969.7,4.37,5931.0,0.866,4.479
KOI,K00918.01,8672910,CONFIRMED,39.6431552,6.5292,15664.0,10.98,5231.0,0.9,4.455
KOI,K00920.01,8689031,CONFIRMED,21.80451611,3.4097,1144.9,2.6,5481.0,0.708,4.629
KOI,K00921.01,8689373,CONFIRMED,10.28194593,3.4366,1110.7,2.53,5196.0,0.775,4.593
KOI,K00921.02,8689373,CONFIRMED,18.11993039,4.2309,1506.9,2.95,5196.0,0.775,4.593
KOI,K00921.03,8689373,CONFIRMED,3.78402867,1.9012,426.1,1.7,5196.0,0.775,4.593
KOI,K00922.01,8826878,CONFIRMED,5.15448142,3.228,697.5,2.94,5431.0,0.884,4.457
KOI,K00923.01,8883593,CONFIRMED,5.743469797,3.4412,1240.2,3.13,5897.0,0.891,4.531
KOI,K00924.01,8951215,CANDIDATE,39.4759093,2.968,1012.6,4.06,6225.0,1.031,4.45
KOI,K00926.01,9077124,CONFIRMED,3.166353562,3.3129,1473.4,3.82,6007.0,0.998,4.47
KOI,K00939.01,9466668,CONFIRMED,3.388012244,2.6849,280.1,2.11,5553.0,1.25,4.221
KOI,K00939.02,9466668,CONFIRMED,5.83909761,3.1915,273.6,2.06,5553.0,1.25,4.221
KOI,K00939.03,9466668,CONFIRMED,1.620467654,2.1888,159.6,1.57,5553.0,1.25,4.221
KOI,K00939.04,9466668,CONFIRMED,10.6816951,3.605,307.8,2.3,5553.0,1.25,4.221
KOI,K00940.01,9479273,CONFIRMED,6.104849417,4.6912,2090.3,3.18,5085.0,0.712,4.584
KOI,K00127.01,8359498,CONFIRMED,3.578780566,2.91089,11382.0,10.43,5524.0,0.994,4.421
KOI,K00934.01,9334289,CONFIRMED,5.826657508,2.9183,1539.1,4.09,5561.0,1.06,4.362
KOI,K00934.02,9334289,CONFIRMED,12.41216347,3.739,611.3,2.58,5561.0,1.06,4.362
KOI,K00934.03,9334289,CONFIRMED,18.74649011,3.895,796.8,3.05,5561.0,1.06,4.362
KOI,K00935.01,9347899,CONFIRMED,20.86021229,5.1937,1910.5,5.5,6035.0,1.257,4.22
KOI,K00935.02,9347899,CONFIRMED,42.63427848,6.1998,1719.3,5.22,6035.0,1.257,4.22
KOI,K00935.03,9347899,CONFIRMED,87.6476068,8.871,1009.6,4.0,6035.0,1.257,4.22
KOI,K00935.04,9347899,CANDIDATE,9.61731426,3.8692,234.0,1.94,6035.0,1.257,4.22
KOI,K00936.01,9388479,CONFIRMED,9.467821474,2.4327,2237.0,2.13,3582.0,0.458,4.807
KOI,K00936.02,9388479,CONFIRMED,0.893040969,1.0981,741.7,1.24,3582.0,0.458,4.807
KOI,K00128.01,11359879,CONFIRMED,4.942783419,3.25346,11145.0,10.62,5514.0,0.978,4.459
KOI,K00937.01,9406990,CONFIRMED,20.83426731,4.0454,988.4,2.74,5537.0,0.88,4.549
KOI,K00938.01,9415172,CONFIRMED,9.94602357,3.3862,994.5,3.12,5344.0,1.013,4.365
KOI,K00938.02,9415172,CONFIRMED,1.04562195,1.8955,213.0,1.45,5344.0,1.013,4.365
KOI,K00938.03,9415172,CONFIRMED,5.71462396,2.336,297.8,1.78,5344.0,1.013,4.365
KOI,K01102.02,3231341,CONFIRMED,8.14515981,5.073,446.8,3.43,5896.0,1.24,4.197
KOI,K01102.04,3231341,CONFIRMED,4.24439049,3.282,174.0,2.07,5896.0,1.24,4.197
KOI,K01103.01,2860866,CANDIDATE,90.1240507,11.649,3020.3,7.12,6520.0,1.215,4.375
KOI,K00150.02,7626506,CONFIRMED,28.5742692,4.9427,824.9,2.32,5551.0,0.812,4.508
KOI,K01168.01,10460629,CANDIDATE,856.672115,23.144,858.1,3.87,6449.0,1.309,4.232
KOI,K01169.01,10319385,CANDIDATE,0.689210173,1.6169,195.0,1.32,5630.0,0.954,4.505
