period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg,disposition
28.6853212,6.307,689.1,2.69,5726.0,0.838,4.559,2
0.588001053,1.1451,297.4,0.99,3814.0,0.57,4.687,2
85.7357202,7.625,747.7,2.94,6096.0,1.077,4.397,2
1.078389713,1.3394,300.5,1.98,5325.0,0.985,4.384,2
5.03728033,2.0619,76.3,1.55,6387.0,1.381,4.271,2
3.289726319,2.3274,234.9,1.37,5463.0,0.91,4.492,2
7.18644594,1.4972,402.0,2.19,5463.0,0.91,4.492,2
15.94248453,3.4894,1093.7,2.62,5376.0,0.806,4.576,2
41.0081117,4.376,1004.5,2.64,5303.0,0.708,4.63,2
11.55562042,1.6758,441.5,2.11,5420.0,0.85,4.555,2
12.2885046,2.807,342.1,3.22,5109.0,1.671,3.96,2
17.13263125,3.0555,850.2,2.31,5477.0,0.794,4.578,2
19.0231361,3.431,401.6,2.04,5569.0,0.954,4.459,2
4.57948235,3.106,207.1,1.35,5569.0,0.954,4.459,2
1.003931703,1.4361,491.1,1.6,4949.0,0.741,4.552,2
0.614083885,0.9817,389.5,2.55,6521.0,1.276,4.352,0
55.8224775,5.457,879.6,2.13,5162.0,0.736,4.611,2
1.34145255,7.502,26.6,1.31,7495.0,2.389,3.926,1
6.11010439,2.314,59.7,0.93,6213.0,1.195,4.387,2
4.286866229,4.4726,1321.9,4.14,6228.0,1.049,4.441,2
10.27380957,3.252,352.8,1.68,5806.0,0.899,4.528,2
13.39155154,3.391,48.9,1.58,6197.0,2.188,3.837,2
5.62904396,3.7295,39.5,1.39,6197.0,2.188,3.837,2
8.2562857,2.0378,37.3,1.49,6197.0,2.188,3.837,2
12.33087921,3.0664,872.2,2.34,5376.0,0.806,4.576,2
4.421566535,2.1229,684.0,2.19,4299.0,0.697,4.604,2
15.72585941,3.8284,1313.1,2.69,5332.0,0.755,4.597,2
1.252753881,2.1472,200.0,2.44,5907.0,1.705,4.041,2
13.36019864,2.788,699.9,1.84,4500.0,0.688,4.638,2
76.957056,9.551,367.1,2.09,5878.0,1.041,4.363,2
14.97974335,4.126,1211.8,3.79,5062.0,0.853,4.481,1
6.7445683,3.813,86.6,0.86,6106.0,0.923,4.496,1
33.35859852,2.286,1825.9,4.44,5009.0,0.799,4.515,1
8.84784273,2.0572,460.2,1.15,3867.0,0.552,4.718,2
9.98970266,3.7,988.4,2.48,5265.0,0.81,4.58,2
5.63252508,2.1448,634.4,2.04,5216.0,0.804,4.58,2
1.442592305,2.9698,166.0,2.67,7216.0,2.043,3.983,2
14.17222858,2.6297,246.8,2.39,5845.0,1.314,4.2,2
4.92031063,4.046,81.0,1.18,5845.0,1.314,4.2,2
56.4931698,8.704,411.9,4.43,6160.0,2.046,3.976,2
13.82142084,3.985,765.2,2.2,4983.0,0.651,4.66,2
2.30367952,3.0898,136.4,1.3,6191.0,0.865,4.546,0
5.78387049,1.3966,413.3,2.07,6063.0,1.012,4.476,2
11.08507658,1.751,771.8,2.5,5080.0,0.793,4.538,2
0.571038347,1.1267,242.1,1.65,5132.0,0.886,4.457,2
8.77425786,2.2245,239.6,1.75,5146.0,0.905,4.445,2
4.51005082,2.1533,294.8,1.74,5362.0,1.032,4.352,2
37.6468519,6.344,427.4,5.37,5443.0,2.652,3.74,2
29.4557841,3.451,533.8,2.19,6036.0,0.949,4.491,2
12.466004437,5.0066,2232.1,5.65,6038.0,1.191,4.284,2
2.361724472,1.2167,587.0,1.53,4478.0,0.651,4.615,2
34.7630543,4.309,293.7,1.75,5670.0,0.95,4.387,2
20.0545282,7.173,305.4,2.63,6056.0,1.209,4.332,2
3.17059731,1.6686,325.4,1.69,5431.0,0.843,4.563,2
27.0142622,5.385,287.6,2.0,5949.0,1.184,4.303,2
12.50945798,3.479,155.3,1.54,5949.0,1.184,4.303,2
26.0203329,4.965,1164.4,4.53,5624.0,1.244,4.218,2
0.769854899,1.0243,109.6,0.93,5173.0,0.822,4.55,2
6.89226333,2.4921,214.4,2.13,5862.0,1.463,4.148,2
8.07127043,2.393,318.2,1.53,5766.0,0.853,4.517,2
11.01819178,4.635,545.7,2.64,6075.0,0.969,4.486,2
30.9505927,5.394,301.4,1.51,4983.0,0.651,4.66,2
6.3143447,2.796,191.4,1.34,6075.0,0.969,4.486,1
78.7327023,5.041,495.8,7.76,6715.0,2.763,3.754,1
42.3375799,4.924,354.8,1.45,4132.0,0.581,4.682,1
23.3593589,5.389,570.1,2.98,6244.0,1.009,4.46,2
9.69310837,2.734,1130.7,2.12,4818.0,0.618,4.639,2
0.813166357,1.4122,173.5,1.14,5237.0,0.887,4.5,2
10.86062378,2.2874,189.6,2.09,6455.0,1.496,4.125,2
24.08632177,2.236,1041.7,2.78,4973.0,0.768,4.537,2
1.834277283,1.7499,286.5,1.64,5751.0,0.958,4.458,1
17.40208965,3.745,616.5,16.37,4098.0,0.615,4.662,0
37.9456138,4.093,1032.9,2.79,5861.0,0.865,4.546,2
24.1738244,3.056,532.6,2.21,5468.0,0.968,4.427,2
5.186737262,0.8023,712.7,2.4,5230.0,0.777,4.594,2
1.217000383,1.3285,459.8,1.58,4859.0,0.757,4.545,2
13.6823798,4.153,179.6,1.43,6102.0,1.026,4.457,2
2.42088277,2.812,223.3,2.27,5583.0,1.53,4.077,1
8.79618433,3.3781,286.3,1.77,6142.0,1.046,4.456,2
16.85592593,2.309,871.5,1.7,3967.0,0.587,4.674,2
14.36270451,4.564,349.4,2.31,6643.0,1.216,4.357,2
69.8956789,5.276,548.4,3.04,5390.0,1.104,4.303,2
6.24667547,11.261,396.8,14.93,4604.0,6.221,2.936,2
2.344512589,1.4116,58.9,0.97,5821.0,1.132,4.328,2
5.766165573,3.8314,364.8,2.27,6038.0,1.191,4.284,2
18.3027235,8.262,186.7,2.72,5528.0,1.839,3.892,2
2.888904439,1.6043,402.2,1.68,4895.0,0.759,4.589,2
17.14648756,4.2354,440.3,3.64,5559.0,1.412,4.127,2
16.09227518,2.1072,128.5,0.98,4657.0,0.67,4.641,2
38.103908,3.837,961.1,4.08,5250.0,0.771,4.522,1
62.7843981,4.81,325.0,2.28,6053.0,1.26,4.279,2
91.500873,4.842,704.8,1.82,5051.0,0.706,4.628,2
44.2993483,4.298,797.9,2.68,5316.0,0.915,4.459,2
3.13877646,1.6663,174.1,0.97,5242.0,0.722,4.556,2
5.24242029,6.413,334.9,3.86,5383.0,1.829,3.824,1
35.9682692,2.839,269.7,2.95,5883.0,1.529,4.149,2
25.3690868,4.746,110.1,1.67,6126.0,1.406,4.224,2
6.89213244,1.725,82.0,1.35,6164.0,1.446,4.227,2
42.3006282,4.372,507.9,2.54,5852.0,1.129,4.353,2
55.1866213,9.133,375.5,2.47,6178.0,1.267,4.269,2
1.728528176,3.682,197.6,5.07,6153.0,3.279,3.597,0
14.97436238,2.4461,265.4,1.28,5311.0,0.8,4.532,2
3.97076603,1.814,349.2,1.6,5178.0,0.778,4.521,2
2.352273912,1.7389,318.6,1.29,4816.0,0.748,4.608,2
23.34036251,2.054,615.1,2.21,5530.0,0.892,4.425,2
37.8034121,4.641,678.1,2.95,5329.0,0.819,4.572,1
15.03366411,3.272,374.9,1.7,5523.0,0.891,4.526,2
131.485184,5.294,557.8,3.03,5765.0,1.242,4.236,1
16.2908527,3.176,44.1,0.52,5425.0,0.797,4.549,1
106.247882,13.78,397.4,2.01,5679.0,0.972,4.435,2
8.508333104,3.4559,646.5,2.6,5767.0,1.03,4.396,2
12.94123564,4.636,328.8,1.7,6119.0,0.938,4.497,2
5.349791,4.279,88.8,1.29,6074.0,1.183,4.368,2
147.281212,7.375,452.8,2.28,5708.0,1.054,4.365,1
5.26211833,3.244,194.5,1.95,5587.0,1.309,4.188,2
12.1628195,2.3161,306.3,3.14,5587.0,1.309,4.188,2
23.5541012,7.3,95.2,2.33,9565.0,2.286,4.088,2
41.6977582,5.513,684.8,2.26,5730.0,0.87,4.545,2
4.79029482,2.7219,142.0,1.01,5412.0,0.843,4.562,2
38.6715843,5.532,599.3,2.45,5432.0,0.913,4.42,2
8.32651854,5.483,267.9,1.8,6057.0,1.0,4.45,2
5.53533152,2.793,260.6,1.75,5588.0,1.1,4.331,2
16.7261969,2.708,194.9,1.56,5588.0,1.1,4.331,2
21.58752788,4.4968,336.8,2.18,6038.0,1.191,4.284,2
3.757294695,0.9269,273.3,1.23,4901.0,0.716,4.618,2
3.2828024,3.2532,142.5,1.79,5640.0,1.515,4.087,2
4.64495172,3.366,147.4,1.38,6047.0,1.129,4.343,2
16.6671415,3.526,175.0,0.7,4729.0,0.525,4.726,1
2.685054445,1.0473,252.7,1.46,5266.0,0.829,4.484,2
16.8600805,5.557,273.4,1.71,6205.0,0.973,4.419,2
1.54320541,2.5779,91.2,1.23,5866.0,1.282,4.2,2
49.5004725,5.772,965.2,2.49,4954.0,0.828,4.5,2
6.47539108,2.7048,530.6,1.92,4954.0,0.828,4.5,2
16.85825609,2.0728,759.6,2.51,4954.0,0.828,4.5,2
2.949029106,2.0311,358.3,1.48,4983.0,0.807,4.512,2
37.8658964,4.782,395.2,2.01,5757.0,1.017,4.431,2
8.30865307,3.2747,836.1,2.42,5022.0,0.849,4.485,2
11.93205399,6.205,178.5,1.83,5711.0,1.391,4.221,2
7.54235832,4.73,132.5,1.59,5711.0,1.391,4.221,2
5.02818253,3.526,181.3,2.03,5640.0,1.515,4.087,2
1.897828815,2.7114,132.4,1.73,5640.0,1.515,4.087,2
10.62788695,4.576,326.7,1.87,6082.0,1.014,4.445,2
34.135676,9.12,622.0,13.98,7818.0,5.555,3.365,1
1.104462494,1.0458,469.1,1.6,5002.0,0.753,4.543,2
4.89336495,3.485,138.3,1.6,6688.0,1.347,4.304,2
11.17392077,3.307,324.8,1.64,5911.0,0.914,4.519,2
31.0325991,3.476,737.4,2.64,5841.0,0.931,4.52,2
0.512407185,1.0579,329.2,1.03,3862.0,0.563,4.69,0
4.150297119,1.2058,593.4,3.03,5290.0,0.858,4.519,0
5.89661966,3.154,144.0,1.28,5392.0,1.087,4.314,2
33.4178173,4.645,1166.8,3.13,5136.0,0.744,4.607,2
2.053341891,2.596,65.5,1.44,6084.0,1.358,4.204,2
56.7769831,6.864,884.3,3.21,6063.0,1.012,4.476,2
18.78429232,3.1136,1009.5,2.14,4243.0,0.641,4.637,2
3.61460279,3.227,64.8,1.14,5711.0,1.391,4.221,2
13.15140223,5.439,97.8,1.87,6154.0,1.636,4.12,2
7.47763833,2.5693,110.0,2.05,5957.0,1.953,3.849,0
42.1918331,7.083,488.7,2.35,5520.0,1.08,4.339,2
3.73090026,2.9095,191.2,1.48,5709.0,0.95,4.489,2
86.130534,3.321,285.2,1.47,5830.0,0.876,4.54,1
2.787874175,2.0348,197.4,2.33,4827.0,1.727,3.942,2
37.9962369,6.7751,403.7,2.39,6038.0,1.191,4.284,2
8.46354384,1.4078,792.2,2.51,5427.0,0.887,4.495,1
17.23232894,4.5568,509.8,2.79,6086.0,1.216,4.274,2
28.5057217,6.324,755.8,2.55,5712.0,0.87,4.534,2
53.5991459,6.811,523.1,2.49,6319.0,1.032,4.447,2
16.4581861,1.9637,435.8,1.82,5475.0,0.884,4.521,2
176.331289,13.89,109.8,2.38,6146.0,2.251,3.8,1
0.693842661,1.6197,49.3,0.83,5457.0,1.196,4.239,2
83.4887405,6.21,955.4,2.95,5910.0,0.94,4.505,2
34.0607677,2.471,818.9,2.96,5910.0,0.94,4.505,2
6.2141496,10.141,183.4,4.27,5295.0,3.152,3.617,1
31.5888979,3.438,360.6,2.59,5866.0,1.367,4.175,2
59.9809868,7.588,282.4,2.81,6103.0,1.383,4.202,2
25.7457957,7.073,140.3,1.73,6103.0,1.383,4.202,2
11.92979348,6.152,709.3,2.43,5831.0,0.921,4.517,2
17.65737838,3.509,2155.7,2.45,3745.0,0.47,4.784,1
4.3394569,2.3652,337.4,2.11,5330.0,1.013,4.366,2
2.852348262,0.7051,1402.9,1.66,3731.0,0.433,4.83,2
65.6480892,5.746,588.7,3.93,5565.0,1.246,4.251,2
14.83340944,3.927,783.0,2.54,5570.0,0.904,4.471,2
0.987338654,2.591,26.5,0.98,6258.0,1.896,3.939,0
101.1323475,4.366,1502.9,3.87,5492.0,1.016,4.389,2
1.811460943,5.065,428.5,2.83,5700.0,1.008,4.382,0
16.07673148,2.205,488.0,2.14,5957.0,0.971,4.498,2
18.87058705,3.4701,588.0,2.67,6103.0,0.949,4.496,2
22.1334224,2.049,654.6,1.76,5165.0,0.702,4.633,2
17.1369408,6.416,362.1,2.05,6218.0,1.077,4.421,2
26.6951944,4.576,132.6,1.4,6086.0,1.216,4.274,2
7.72085047,1.8264,267.0,2.53,5887.0,1.177,4.29,2
6.312508525,2.7455,1286.0,2.0,4090.0,0.571,4.696,2
4.19577385,2.1557,874.2,3.02,5229.0,1.005,4.378,2
7.1329472,4.368,145.0,1.64,5862.0,1.307,4.194,2
8.91901228,4.141,180.6,1.84,5862.0,1.307,4.194,2
4.5620407,2.8521,81.6,2.82,5343.0,2.506,3.764,2
7.5966998,3.667,127.5,1.32,5716.0,1.091,4.343,1
2.392630668,1.3705,101.5,1.33,5716.0,1.091,4.343,0
17.6700291,6.693,348.4,2.89,5795.0,1.247,4.265,2
108.593113,7.989,338.2,1.68,5678.0,0.921,4.409,2
19.9865916,4.391,648.0,4.22,5500.0,1.238,4.218,2
12.12580644,3.289,327.5,2.5,5500.0,1.238,4.218,2
76.421501,7.218,578.4,2.81,5561.0,1.19,4.263,2
56.2590881,8.114,348.8,2.22,6038.0,1.191,4.284,2
1.646801683,1.1966,284.2,0.86,3810.0,0.513,4.753,2
3.78861833,2.808,143.4,1.23,5560.0,1.04,4.379,2
10.45839865,3.154,306.8,1.25,4641.0,0.747,4.557,2
21.1033014,2.059,192.5,1.56,6000.0,1.126,4.363,2
95.6114617,7.489,487.4,2.37,6002.0,1.081,4.424,2
1.204686597,0.823,233.2,1.55,5780.0,1.0,4.438,1
11.8984948,3.015,130.9,1.69,5862.0,1.307,4.194,2
23.1274171,4.901,157.3,1.44,5865.0,1.066,4.393,2
5.132486123,1.4575,908.4,1.69,3879.0,0.578,4.707,2
8.77997349,3.2201,755.7,2.12,5191.0,0.764,4.597,2
57.6896212,5.118,1626.6,5.14,6228.0,1.049,4.441,2
10.66489514,3.159,292.6,1.76,6014.0,1.021,4.436,2
5.1233204,2.7466,286.2,1.65,5364.0,0.982,4.394,2
3.573202801,2.88,2975.0,5.81,5646.0,1.08,4.37,2
61.6174528,3.816,1350.7,3.36,5480.0,0.931,4.485,2
24.3398202,3.891,777.3,5.09,5596.0,1.466,4.105,2
7.16520428,1.705,433.8,2.31,6174.0,1.103,4.417,2
1.755843555,1.9425,386.0,1.94,5569.0,0.829,4.566,2
5.18560081,4.054,252.6,2.34,6172.0,1.471,4.198,2
33.4698571,4.749,370.7,2.45,5912.0,1.094,4.342,2
11.89520436,3.433,184.3,1.33,5649.0,0.992,4.411,2
1.025857984,0.8069,270.7,1.57,5123.0,0.847,4.501,2
5.60013327,2.6508,329.2,1.73,5288.0,0.978,4.391,2
25.2034128,4.515,697.1,2.42,5831.0,0.921,4.517,2
1.615357809,1.1435,499.6,1.37,3821.0,0.486,4.755,2
5.640676975,2.8354,1453.3,4.59,5794.0,1.216,4.282,2
25.5638626,4.685,1124.9,4.0,6228.0,1.049,4.441,2
12.7945474,3.4197,816.7,1.6,4090.0,0.571,4.696,2
42.4269647,5.907,632.4,3.44,5330.0,1.013,4.366,2
1.434745129,1.862,200.7,1.5,5806.0,1.064,4.4,2
6.95787,4.537,182.3,1.39,6240.0,1.025,4.406,1
3.28192056,2.917,191.0,1.6,5859.0,1.162,4.335,2
12.51610549,4.853,263.0,1.87,5859.0,1.162,4.335,2
5.45298742,2.1328,86.0,0.92,5450.0,0.842,4.563,2
3.26662733,2.056,59.9,0.68,5450.0,0.842,4.563,2
4.45743267,2.3226,175.7,0.79,4487.0,0.612,4.644,2
2.81814715,1.763,278.6,1.3,5167.0,0.787,4.555,2
9.4907638,2.713,197.4,1.05,5290.0,0.746,4.604,1
0.76196247,1.282,190.2,1.08,5167.0,0.787,4.555,1
1.824649,4.2285,3218.5,5.31,6190.0,0.793,4.487,0
2.832647249,2.306,114.7,1.37,5865.0,1.272,4.266,2
3.70063251,5.408,68.6,1.24,5423.0,1.404,4.105,2
3.93083997,2.932,101.4,1.2,6038.0,1.191,4.284,2
7.63008196,2.78,124.0,1.39,6038.0,1.191,4.284,2
16.22378479,2.5462,262.3,1.51,5547.0,0.925,4.46,2
9.76293284,3.064,553.2,1.94,5052.0,0.816,4.503,2
58.601926,5.522,396.4,2.06,6250.0,1.019,4.44,2
25.0823402,6.423,244.6,2.26,6429.0,1.262,4.241,2
78.0998908,8.422,656.9,3.37,5779.0,1.284,4.238,2
4.27103727,2.2759,180.4,1.22,5984.0,0.906,4.521,2
4.27226421,2.113,48.9,0.64,5450.0,0.842,4.563,2
2.19251903,1.845,18.1,0.37,5450.0,0.842,4.563,1
3.53232429,2.765,224.2,1.43,5761.0,0.956,4.492,2
15.03946326,5.1008,5237.7,12.36,6501.0,1.441,4.212,0
10.44087398,3.743,821.5,3.41,5738.0,0.981,4.426,2
39.7557642,1.958,621.8,13.72,4405.0,0.511,4.732,1
10.27127527,3.029,343.5,0.94,4405.0,0.511,4.732,1
12.5722897,4.765,86.5,1.09,6084.0,1.169,4.319,2
40.8366307,4.956,264.8,1.5,5529.0,0.925,4.457,2
11.7761073,2.829,281.3,1.31,5096.0,0.689,4.618,0
20.6180348,3.267,769.5,1.57,3757.0,0.576,4.681,2
19.9401211,4.283,758.9,2.42,5623.0,0.763,4.596,2
22.2420032,7.532,63.5,2.04,5979.0,2.164,3.854,2
3.88148385,2.679,36.3,0.59,5854.0,0.979,4.469,2
0.577369336,1.0852,400.4,1.42,5255.0,0.716,4.617,2
12.720370263,2.7306,1180.1,4.75,6267.0,1.258,4.28,2
11.96407399,4.526,784.2,3.21,5903.0,0.961,4.437,2
2.493237866,2.644,259.2,9.48,5002.0,4.131,3.344,0
12.90467523,3.28,412.4,1.49,4513.0,0.722,4.574,2
68.8861017,5.925,143.9,1.47,5753.0,1.222,4.2,2
9.99115241,2.657,391.7,1.68,4838.0,0.796,4.524,2
4.267961416,1.3427,127.4,1.42,6395.0,1.237,4.275,1
36.292017,8.198,374.7,3.1,5843.0,1.615,4.069,2
17.25121397,2.0371,2054.8,2.64,3879.0,0.537,4.708,2
9.30991834,3.455,114.5,1.21,5806.0,1.101,4.353,2
18.1209388,3.781,504.2,1.68,4905.0,0.774,4.536,1
3.23941775,2.569,77.4,0.77,6075.0,0.858,4.541,2
3.98864999,3.516,94.2,1.15,5692.0,1.188,4.288,1
2.524017517,1.1968,303.0,1.5,5420.0,0.871,4.487,2
25.1123362,7.922,398.8,2.22,6133.0,1.112,4.367,1
2.121023807,0.3673,263.9,5.75,6133.0,1.112,4.367,1
3.55557922,3.24,60.4,0.84,5839.0,1.082,4.337,1
31.2012202,4.077,360.1,1.47,4513.0,0.722,4.574,2
22.5968256,6.179,142.9,1.3,5610.0,1.104,4.301,2
45.3486381,4.858,162.9,1.61,5610.0,1.104,4.301,2
5.25419589,2.9878,461.8,2.12,6123.0,0.987,4.472,2
5.90608902,2.409,340.7,1.77,5966.0,0.961,4.493,2
13.81504449,2.3244,1032.6,1.91,3732.0,0.509,4.736,2
12.4128518,4.298,108.1,1.5,5945.0,1.346,4.196,2
3.92453009,3.691,463.5,1.82,5776.0,0.849,4.554,2
11.60653061,2.194,771.7,1.88,4703.0,0.701,4.582,2
2.66831274,2.4141,266.2,1.48,5806.0,0.899,4.528,2
2.9322509,2.931,181.2,1.33,6106.0,0.966,4.487,0
23.4772553,6.735,141.4,1.34,6384.0,1.121,4.361,2
66.5576728,10.532,214.2,4.96,5734.0,3.405,3.591,2
2.01948607,5.248,275.4,2.15,5884.0,0.944,4.481,0
3.04468229,5.951,71.4,0.86,5575.0,0.98,4.363,0
15.05028313,1.848,615.2,2.46,5887.0,0.989,4.49,0
2.455240626,1.72722,36912.0,10.6,3793.0,0.568,4.697,2
9.08233411,2.008,296.9,1.35,5354.0,0.788,4.587,2
0.790539912,1.0567,277.3,1.24,4791.0,0.767,4.541,0
1.705782214,1.007,278.0,1.82,5387.0,1.009,4.38,0
0.532086296,4.023,495.8,16.99,5271.0,0.698,4.636,0
47.7052566,5.959,1161.5,2.89,4551.0,0.672,4.609,2
6.238535444,3.5255,401.6,2.53,6267.0,1.258,4.28,2
86.829519,7.464,751.0,1.68,3576.0,0.463,4.791,2
9.95667035,3.534,586.8,3.41,6165.0,1.115,4.365,2
10.41728722,4.125,210.4,1.64,5557.0,1.151,4.288,2
0.984941669,1.9724,81.4,1.49,5825.0,1.662,4.046,2
0.663085361,1.1522,322.7,1.6,5172.0,0.767,4.6,2
19.1187425,6.805,217.5,2.33,5862.0,1.463,4.148,2
1.08749101,1.6192,126.4,4.91,5988.0,3.204,3.594,0
1.183818383,1.393,84.3,0.91,6014.0,0.992,4.459,0
4.98845099,7.453,193.9,1.33,5695.0,0.961,4.411,0
3.543919702,1.8717,507.0,1.21,3879.0,0.537,4.708,2
8.28157072,3.1,139.2,1.37,5640.0,1.175,4.288,1
0.82628442,0.9603,134.9,0.96,5218.0,0.829,4.548,1
6.37705295,1.949,502.8,2.15,5672.0,0.965,4.503,1
8.83929462,1.719,316.2,1.94,5330.0,0.87,4.491,2
0.631795416,1.0703,145.2,1.88,6414.0,1.519,4.173,0
7.56126152,2.851,180.6,1.2,5853.0,0.895,4.529,2
34.9897847,4.208,498.5,1.14,3765.0,0.521,4.725,2
7.05429483,1.716,359.3,1.0,3765.0,0.521,4.725,2
2.27050106,1.903,106.7,0.55,4671.0,0.528,4.721,1
26.7838935,4.584,365.3,1.59,5242.0,0.856,4.512,2
45.126216,6.656,373.1,2.32,6499.0,1.169,4.378,2
11.94019101,2.866,631.7,1.86,5073.0,0.748,4.607,2
3.51295674,3.06,83.1,1.1,6453.0,1.17,4.326,0
48.4313003,4.03,886.4,2.78,4891.0,0.805,4.516,2
7.203855862,2.5418,1765.9,2.25,3834.0,0.539,4.708,2
6.73808701,2.591,92.9,0.73,5168.0,0.769,4.566,2
7.57571414,2.357,418.5,2.45,6418.0,1.171,4.395,0
4.76887671,1.672,115.8,2.11,6063.0,1.855,3.926,0
0.512581697,1.5789,259.1,1.32,5547.0,0.82,4.571,0
12.07760884,2.233,151.0,1.03,5370.0,0.845,4.471,0
6.38315744,1.7075,1112.6,2.35,5262.0,0.714,4.623,0
27.52194772,4.047,2312.8,2.47,3780.0,0.511,4.746,2
16.1289679,6.271,389.0,2.94,5392.0,1.087,4.314,2
13.5631157,5.438,336.4,1.75,5853.0,0.895,4.529,2
16.2959916,2.116,369.6,1.83,5495.0,0.961,4.442,2
4.16056658,2.61,75.8,0.7,5481.0,0.815,4.574,2
2.93101771,2.231,199.1,1.15,5485.0,0.788,4.5,0
39.79220077,4.466,610.4,1.9,5437.0,0.781,4.571,2
16.2276756,3.699,525.8,2.11,5328.0,0.883,4.447,0
1.595630597,1.793,259.6,17.94,5632.0,0.729,4.616,0
14.8200596,3.902,184.9,0.96,4825.0,0.732,4.603,2
20.49041,4.369,661.8,2.34,5681.0,0.923,4.524,2
8.679037,2.864,301.6,1.79,6117.0,1.027,4.42,2
11.1296971,2.942,371.0,1.93,6122.0,0.964,4.487,2
2.7296036,2.721,145.6,1.53,5887.0,1.235,4.292,2
3.11604194,1.7763,345.2,1.59,5591.0,0.86,4.559,2
46.82767725,1.9033,1537.7,2.13,3879.0,0.537,4.708,2
12.7372371,3.358,100.8,0.87,5420.0,0.868,4.502,2
40.0306267,4.815,214.5,2.01,5855.0,1.373,4.227,2
0.679336747,1.2188,240.7,1.4,5440.0,0.913,4.491,2
17.5509742,4.064,3859.0,5.97,5780.0,1.0,4.438,0
88.5122014,6.8214,2518.7,4.7,5593.0,0.945,4.45,2
10.21507506,3.395,258.6,1.5,5406.0,0.95,4.433,0
8.3806973,3.028,650.8,1.91,5062.0,0.735,4.601,0
31.0572947,3.401,636.6,1.85,5395.0,0.734,4.615,2
15.1622287,7.332,479.8,3.12,6325.0,1.112,4.409,2
10.04378351,5.548,437.9,2.94,6325.0,1.112,4.409,2
7.10397925,1.5398,370.5,1.51,5488.0,0.789,4.584,1
4.5513988,2.457,188.7,1.13,5009.0,0.84,4.491,2
10.91274065,2.1801,1387.2,2.13,3834.0,0.539,4.708,2
12.2141545,10.262,535.8,18.13,5435.0,0.824,4.578,0
3.732261,2.054,153.6,1.09,5762.0,0.867,4.495,0
3.03267135,1.774,42.4,0.6,5640.0,0.921,4.492,2
5.34182466,3.577,70.5,0.95,5767.0,1.135,4.287,2
2.131945045,1.8061,269.4,1.66,5845.0,1.013,4.469,2
12.9462567,9.568,168.7,1.13,6058.0,0.867,4.54,2
5.77957133,2.5213,396.6,1.5,4102.0,0.581,4.687,2
6.77367892,3.579,150.7,1.33,6392.0,1.072,4.425,1
5.22402436,2.608,48.1,0.58,5487.0,0.84,4.512,1
11.6601667,5.882,181.0,2.08,5791.0,1.083,4.381,2
89.465468,9.88,67.9,2.57,5192.0,2.46,3.773,0
18.0161227,4.016,499.5,2.39,6245.0,1.065,4.406,2
6.80243431,3.817,249.1,2.6,5836.0,0.816,4.561,0
84.5733346,5.762,891.6,2.59,5418.0,0.888,4.543,2
21.30181863,3.8763,87.3,0.72,5437.0,0.781,4.571,2
4.14789051,3.829,137.6,1.93,6150.0,1.417,4.223,2
15.92108138,1.5443,716.8,3.14,5595.0,0.82,4.57,1
1.96433113,2.381,139.1,1.33,6306.0,1.121,4.405,0
2.81043228,3.874,47.4,1.43,5415.0,2.079,3.868,1
0.968527683,1.3672,114.6,1.21,5580.0,0.886,4.538,2
0.664074145,1.0925,212.6,1.19,5178.0,0.797,4.585,2
11.7489907,4.043,36.7,1.01,6440.0,1.655,4.081,0
175.603366,9.543,506.8,2.87,6225.0,1.009,4.461,1
3.849371737,2.632,1298.6,12.94,6244.0,2.992,3.657,2
4.164384505,1.8464,2338.0,2.54,3808.0,0.508,4.754,2
2.10433534,1.1168,242.1,0.79,3605.0,0.433,4.837,2
28.8431751,3.171,756.7,2.66,5151.0,0.785,4.528,2
1.378649746,1.2232,22462.0,6.51,3440.0,0.439,4.82,0
1.112207126,1.35,54.7,0.73,6046.0,0.972,4.486,0
64.034363,9.174,758.8,3.47,5691.0,0.783,4.561,1
1.303576682,1.021,245.5,1.51,6045.0,0.955,4.494,0
1.958577398,2.388,453.0,1.8,5402.0,0.816,4.568,0
5.19103699,4.222,290.1,1.92,6321.0,1.125,4.417,2
4.86638504,2.296,143.8,1.32,5688.0,1.111,4.333,2
4.79176993,4.52,116.6,0.81,5138.0,0.756,4.536,0
25.1933989,4.62,481.2,1.95,5009.0,0.84,4.491,2
4.790912471,0.5134,360.7,2.25,4359.0,0.676,4.601,1
6.49441464,2.344,357.3,1.75,4769.0,0.742,4.557,2
2.576571021,1.5997,852.8,1.57,3834.0,0.539,4.708,2
28.4750006,4.718,763.8,2.64,4996.0,0.831,4.497,2
14.7966306,5.613,56.1,0.98,6175.0,1.307,4.299,2
11.25401871,4.759,433.4,2.42,5995.0,1.118,4.351,2
9.18244299,4.318,87.6,1.24,6194.0,1.314,4.242,2
14.6134781,5.266,72.8,1.12,6194.0,1.314,4.242,2
42.9923284,4.726,1120.1,3.32,5593.0,0.945,4.45,2
6.88341278,2.0674,487.4,2.63,6139.0,1.193,4.359,2
197.5111484,11.106,2575.6,9.52,5616.0,1.674,4.004,2
11.1726723,6.106,76.8,1.5,5616.0,1.674,4.004,2
2.53573284,3.989,68.0,1.36,5616.0,1.674,4.004,2
6.79164656,3.343,102.6,1.01,5772.0,1.003,4.351,2
